subject_id	gender	age	trial	cse_id	priority	domain	keyword	response	y	cse_sentence	note
s17f3	여	30대	34	cse006	필수	식음료	밥	X	0	내일 샐러드를 싸가야 하냐고 묻자 엄마가 샐러드 고기에 볶음밥 싸준다고 하고 있다.	
s17f3	여	30대	35	cse027	필수	상거래	옷	O	1	무슨 옷을 살 것인지 정하면 말해 준다고 한다.	
s17f3	여	30대	36	cse017	필수	주거와생활	집	O	1	집에서 오랜만에 창문을 다 열어놓고 환기를 하고 있다.	
s17f3	여	30대	37	cse037	주변	주거와생활	날씨	O	1	작년이나 재작년과 달리 올해는 날씨가 덥다.	
s17f3	여	30대	38	cse057	주변	미용과건강	다이어트	O	1	줄넘기를 하면서 다이어트를 하면 효과는 좋지만 무릎에 무리가 가니 무릎 보호대를 해야 한다.	
s17f3	여	30대	39	cse052	주변	미용과건강	다이어트	O	1	다이어트 식품인 비움과 노니를 먹는 방법에 대해 설명한다.	
s17f3	여	30대	40	cse024	필수	상거래	옷	X	0	옷 사기전에 보여주겠다는데 다음에는 여름 티가 시급해서 여름 티를 사려 한다.	
s17f3	여	30대	41	cse007	필수	식음료	밥	O	1	게딱지 양념에 흰쌀밥을 비벼 먹으면 매우 맛있다.	
s17f3	여	30대	42	cse047	주변	여가생활	게임	O	1	게임을 하다가 말다가 해서 실력이 늘지 않는다고 하고 있다.	
s17f3	여	30대	43	cse038	주변	주거와생활	날씨	O	1	밖에 날씨도 좋고 구름도 이쁘다.	
s17f3	여	30대	44	cse058	주변	미용과건강	다이어트	O	1	다이어트 프로그램에 나오는 사람들이 결국에는 요요가 와서 어릴 때부터 잘 관리하는 게 중요한 것 같다.	
s17f3	여	30대	45	cse039	주변	주거와생활	날씨	O	1	지금 번개와 천둥을 동반한 비가 오고 있다.	
s17f3	여	30대	46	cse018	필수	주거와생활	집	O	1	같이 살면 많이 싸울 것 같다며 옆집에서 살자고 이야기하고 있다.	
s17f3	여	30대	47	cse008	필수	식음료	밥	X	0	점심에 초밥을 먹으러 추리하게 나갈 순 없는데 귀찮다고 하였다.	
s17f3	여	30대	48	cse009	필수	식음료	밥	O	1	김밥에 든 단무지랑 햄버거에 든 피클은 안 먹는다며 취향을 존중해달라고 한다.	
s17f3	여	30대	49	cse048	주변	여가생활	게임	O	1	추천한 게임이 회사에서 이미 유행 중이라고 한다.	
s17f3	여	30대	50	cse019	필수	주거와생활	집	X	0	여름에는 집이 너무 시끄러워서 살면 안 되겠다고 하자 호텔도 잠자리가 불편해서 잘 못 잤다는 이야기를 한다.	
s17f3	여	30대	51	cse040	주변	주거와생활	날씨	O	1	3시에 비 오기 전에 일찍 가자고 하였다.	
s17f3	여	30대	52	cse060	주변	미용과건강	다이어트	X	0	디톡스 부작용으로 먹는 얘기만 하게 되고 굶는 다이어트는 안 좋으니까 몸에 독소랑 함께 하기로 결심했다.	
s17f3	여	30대	53	cse020	필수	주거와생활	집	X	0	후드가 고장이 났는데 교체해 주는 곳밖에 없어서 집주인께 이야기를 해야 할지 철물점에 수리를 알아봐야 하는지 고민하고 있다.	
s17f3	여	30대	54	cse028	필수	상거래	옷	O	1	마음에 드는 셔츠가 없어서 니트를 샀다며 옷에 대해 이야기하고 있다.	
s17f3	여	30대	55	cse010	필수	식음료	밥	O	1	아침에 밥을 먹었기 때문에 지금은 편의점에서 핫바랑 컵라면을 사 먹으려고 한다.	
s17f3	여	30대	56	cse049	주변	여가생활	게임	X	0	생일선물(생선)을 서로 하지 않기로 했지만 궁금한 게임이 있어 사주면 대신 플레이(play)를 해줄 수 있는지 묻고 있다.	
s17f3	여	30대	57	cse030	필수	상거래	옷	O	1	언니가 코르덴 바지를 입기도 했고 최근에 꺼내 입었는데 너무 따뜻해서 좋아졌다.	
s17f3	여	30대	58	cse050	주변	여가생활	게임	O	1	게임을 했는데 한번은 상대방이 안와서 이겼고 첫판은 인원이 모자라서 기권패했다.	
s17f3	여	30대	59	cse029	필수	상거래	옷	O	1	언니 옷을 사러 갔다가 가디건이랑 얇은 엘레쎄 니트를 구매했다.	
s17f3	여	30대	60	cse034	주변	주거와생활	날씨	O	1	태풍이 지나가고 난 뒤 피해 상황에 대해 이야기한다.	
s18f3	여	30대	1	cse001	필수	식음료	밥	O	1	계란이랑 햄을 사서 볶음밥을 하려고 한다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	2	cse031	주변	주거와생활	날씨	O	1	태풍 이름들이 이상하다며 누가 짓는 건지 궁금해하고 있다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	3	cse011	필수	주거와생활	집	X	0	살고 있는 아파트 담보대출을 받아서 집 문제를 해결하려고 한다.	담보'라는 어휘의 쓰임이 제한적이라고 생각되며 개인차에 따라 '담보 대출'이라는 개념이 생소할 수 있어서
s18f3	여	30대	4	cse041	주변	여가생활	게임	X	0	게임 내의 클럽을 보유한 지인에게 가입 의사를 밝혔다.	정확히 어떤 맥락과 상황에서 발생하는 사건인지 이해하기 어려움
s18f3	여	30대	5	cse021	필수	상거래	옷	O	1	옷을 사러 가야해서 평일과 주말 중 가능한 시간에 대해 이야기한다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	6	cse051	주변	미용과건강	다이어트	O	1	다이어트(다요트) 식단으로 고구마, 계란, 바나나를 먹고 있으며, 목표 체중은 48이다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	7	cse002	필수	식음료	밥	O	1	무생채가 있으니 밥을 비벼 먹을까 한다.	개인차에 따라 '무생채'가 무엇인지 모를 수는 있으나 문장 맥락에 따라 음식의 일종임을 유추하기 쉬움.
s18f3	여	30대	8	cse012	필수	주거와생활	집	O	1	집을 알아봤는데 집값이 올랐다는 것이 피부로 느껴졌다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	9	cse022	필수	상거래	옷	O	1	배송 온 옷을 입어보고 앞으로 어떻게 입고 다닐지에 대해 이야기한다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	10	cse032	주변	주거와생활	날씨	X	0	태풍의 영향 때문에 형광등이 깜박거린다고 한다.	태풍과 형광등을 연결하는 게 다소 비약적으로 느껴짐. 사람에 따라 두 대상의 관계가 모호하다고 느껴질 수 있어서 일반 상식으로 보이지 않음.
s18f3	여	30대	11	cse042	주변	여가생활	게임	X	0	오늘 것은 내 취향이 아닌 것 같은데 기본 카드게임에 스토리가 있는 것 같다.	맥락이 이해가 안 됨
s18f3	여	30대	12	cse059	주변	미용과건강	다이어트	O	1	다이어트 2일차인데 작심삼일이 아니고 이번에는 진짜이다.	사자성어가 들어가 있으나 자주 쓰이는 표현으로 생각되며, 문장 규성이 규범적지는 않으나 한국인의 실제 발화 양상을 잘 반영한 표현이라고 생각됨
s18f3	여	30대	13	cse003	필수	식음료	밥	O	1	밥은 그날 먹고 싶은 걸로 시키는데 오늘은 순두부찌개를 시켰다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	14	cse033	주변	주거와생활	날씨	X	0	밖에 덥기는 하지만 바람이 많이 분다고 한다.	비문이라서(밖에 덥기는)
s18f3	여	30대	15	cse046	주변	여가생활	게임	X	0	게임 기록을 향상시키기 위한 방법을 알려주고있다.	비문이라서(기록을 향상)
s18f3	여	30대	16	cse053	주변	미용과건강	다이어트	X	0	다이어트의 1차 목표는 55킬로그램(55 kg)이다.	비문이라서(1차)
s18f3	여	30대	17	cse013	필수	주거와생활	집	O	1	집 근처에 공원은 많은데 철봉이 없어서 아쉽다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	18	cse023	필수	상거래	옷	X	0	오늘도 H&M(흐앤므)에서 예쁘고 귀여운 옷을 샀다고하니 그만 사라고 한다.	특정 브랜드명이 나와서(물론 유명한 브랜드이긴 하지만 사람에 따라 모를 수도 있기 때문)
s18f3	여	30대	19	cse025	필수	상거래	옷	X	0	구입할 옷의 색상을 보여 주고 고르고 있다.	문장 성분 생략이 너무 심함(누가 누구에게 무엇을이 모호함)
s18f3	여	30대	20	cse014	필수	주거와생활	집	X	0	집에 문 두드린 사람이 집주인인지를 알아보고 있다.	비문(집에)
s18f3	여	30대	21	cse044	주변	여가생활	게임	X	0	배추에 맞았지만 게임상의 일이라서 화를 안 냈다.	맥락이나 정확한 문장의미 파악이 어려움
s18f3	여	30대	22	cse004	필수	식음료	밥	X	0	언니가 대구로 출장을 가서 혼자 밥을 먹어야(혼밥) 해야 해서 추천해 주려고 한다.	동일 연결어미 반복으로 문장이 별로 자연스럽게 읽히지 않고 무엇을 추천하는지 문장성분이 불분명함
s18f3	여	30대	23	cse015	필수	주거와생활	집	O	1	어차피 일 년 살 집이라 집들이는 안 할 거고, 대화 상대자가 오면 앉을 식탁과 의자를 사려 한다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	24	cse054	주변	미용과건강	다이어트	X	0	다이어트를 하면 성격이 더러워져서 폭식을 하게 된다.	주어가 생략되어 편견이 담긴 내용을 일반화하는 문장으로 이해될 소지가 있음
s18f3	여	30대	25	cse043	주변	여가생활	게임	O	1	멋진 남자들이랑 탁구공 넣기 게임을 하고 싶다고 했다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	26	cse035	주변	주거와생활	날씨	X	0	날씨가 풀렸는지 오늘은 시원한 봄 날씨이다.	비문으로 느껴짐 앞뒤 문장간 호응이 어색함
s18f3	여	30대	27	cse055	주변	미용과건강	다이어트	O	1	다이어트를 하는데 오늘 유독 배가 고파서 힘들다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	28	cse026	필수	상거래	옷	X	0	주문한 옷이 집 앞에 택배로 와 있어야 하는데 없어서 전화해보려고 한다.	어디에 전화하는지 생략됨
s18f3	여	30대	29	cse005	필수	식음료	밥	O	1	엄마에게 김밥이 상하는지에 대해서 물어본다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	30	cse016	필수	주거와생활	집	X	0	나중에 넓은 집으로 이사가면 가짜 나무로 만든 트리를 만들고 싶다.	만들다가 중복되어서
s18f3	여	30대	31	cse056	주변	미용과건강	다이어트	X	0	이제 만나면 저녁은 다이어트 식단으로 먹어야 한다.	누구와 만나는지 누가 다이어트 식단을 먹어야 하는지 불분명함
s18f3	여	30대	32	cse036	주변	주거와생활	날씨	O	1	요즘 날씨가 엄청 춥고 눈도 오는 한파이다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	33	cse045	주변	여가생활	게임	O	1	방 탈출 게임인 크라임 신을 하고 싶어 하는 이야기를 하고 있다.	크라임 신이라는 특정 게임명이 등장하지만 문장 내에서 게임명이라는 것을 알 수 있음
s18f3	여	30대	34	cse006	필수	식음료	밥	X	0	내일 샐러드를 싸가야 하냐고 묻자 엄마가 샐러드 고기에 볶음밥 싸준다고 하고 있다.	샐러드 고기가 뭔지 모르겠음
s18f3	여	30대	35	cse027	필수	상거래	옷	O	1	무슨 옷을 살 것인지 정하면 말해 준다고 한다.	주어가 없지만 '-다고 하다'를 사용해 누군가에게 전해들은 말임을 알 수 있음
s18f3	여	30대	36	cse017	필수	주거와생활	집	O	1	집에서 오랜만에 창문을 다 열어놓고 환기를 하고 있다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	37	cse037	주변	주거와생활	날씨	O	1	작년이나 재작년과 달리 올해는 날씨가 덥다.	어휘가 보편적으로 이해되는 어휘이며 문장의 구조가 복잡하지 않고 문장이 전달하는 내용 역시 실제로 자주 일어나는 일에 대해 기술하고 있기 때문.
s18f3	여	30대	38	cse057	주변	미용과건강	다이어트	X	0	줄넘기를 하면서 다이어트를 하면 효과는 좋지만 무릎에 무리가 가니 무릎 보호대를 해야 한다.	진위 여부 파악이 어렵다고 생각함
s18f3	여	30대	39	cse052	주변	미용과건강	다이어트	O	1	다이어트 식품인 비움과 노니를 먹는 방법에 대해 설명한다.	
s18f3	여	30대	40	cse024	필수	상거래	옷	X	0	옷 사기전에 보여주겠다는데 다음에는 여름 티가 시급해서 여름 티를 사려 한다.	문장 자체가 이해가 안 됨
s18f3	여	30대	41	cse007	필수	식음료	밥	O	1	게딱지 양념에 흰쌀밥을 비벼 먹으면 매우 맛있다.	
s18f3	여	30대	42	cse047	주변	여가생활	게임	O	1	게임을 하다가 말다가 해서 실력이 늘지 않는다고 하고 있다.	
s18f3	여	30대	43	cse038	주변	주거와생활	날씨	X	0	밖에 날씨도 좋고 구름도 이쁘다.	표기법 오류(예쁘다)
s18f3	여	30대	44	cse058	주변	미용과건강	다이어트	X	0	다이어트 프로그램에 나오는 사람들이 결국에는 요요가 와서 어릴 때부터 잘 관리하는 게 중요한 것 같다.	너무 개인의 주관적인 판단이어서 일반적인 상식으로 부이지 않음
s18f3	여	30대	45	cse039	주변	주거와생활	날씨	O	1	지금 번개와 천둥을 동반한 비가 오고 있다.	
s18f3	여	30대	46	cse018	필수	주거와생활	집	X	0	같이 살면 많이 싸울 것 같다며 옆집에서 살자고 이야기하고 있다.	문장 성분 생략으로 의미가 불분명함
s18f3	여	30대	47	cse008	필수	식음료	밥	X	0	점심에 초밥을 먹으러 추리하게 나갈 순 없는데 귀찮다고 하였다.	비문(없는데) 방언 포함(추리하다)
s18f3	여	30대	48	cse009	필수	식음료	밥	O	1	김밥에 든 단무지랑 햄버거에 든 피클은 안 먹는다며 취향을 존중해달라고 한다.	
s18f3	여	30대	49	cse048	주변	여가생활	게임	O	1	추천한 게임이 회사에서 이미 유행 중이라고 한다.	
s18f3	여	30대	50	cse019	필수	주거와생활	집	X	0	여름에는 집이 너무 시끄러워서 살면 안 되겠다고 하자 호텔도 잠자리가 불편해서 잘 못 잤다는 이야기를 한다.	
s18f3	여	30대	51	cse040	주변	주거와생활	날씨	X	0	3시에 비 오기 전에 일찍 가자고 하였다.	중의적 문장이어서 의미가 불분명함
s18f3	여	30대	52	cse060	주변	미용과건강	다이어트	X	0	디톡스 부작용으로 먹는 얘기만 하게 되고 굶는 다이어트는 안 좋으니까 몸에 독소랑 함께 하기로 결심했다.	어려운 어휘 포함 복잡한 문장 구조
s18f3	여	30대	53	cse020	필수	주거와생활	집	X	0	후드가 고장이 났는데 교체해 주는 곳밖에 없어서 집주인께 이야기를 해야 할지 철물점에 수리를 알아봐야 하는지 고민하고 있다.	내용 파악이 정확히 안 됨
s18f3	여	30대	54	cse028	필수	상거래	옷	O	1	마음에 드는 셔츠가 없어서 니트를 샀다며 옷에 대해 이야기하고 있다.	
s18f3	여	30대	55	cse010	필수	식음료	밥	X	0	아침에 밥을 먹었기 때문에 지금은 편의점에서 핫바랑 컵라면을 사 먹으려고 한다.	일반적으로 이해되는 인과 관계가 아닌 것으로 보임
s18f3	여	30대	56	cse049	주변	여가생활	게임	O	1	생일선물(생선)을 서로 하지 않기로 했지만 궁금한 게임이 있어 사주면 대신 플레이(play)를 해줄 수 있는지 묻고 있다.	
s18f3	여	30대	57	cse030	필수	상거래	옷	X	0	언니가 코르덴 바지를 입기도 했고 최근에 꺼내 입었는데 너무 따뜻해서 좋아졌다.	
s18f3	여	30대	58	cse050	주변	여가생활	게임	O	1	게임을 했는데 한번은 상대방이 안와서 이겼고 첫판은 인원이 모자라서 기권패했다.	
s18f3	여	30대	59	cse029	필수	상거래	옷	X	0	언니 옷을 사러 갔다가 가디건이랑 얇은 엘레쎄 니트를 구매했다.	엘레쎄
s18f3	여	30대	60	cse034	주변	주거와생활	날씨	O	1	태풍이 지나가고 난 뒤 피해 상황에 대해 이야기한다.	
s19f3	여	30대	1	cse001	필수	식음료	밥	O	1	계란이랑 햄을 사서 볶음밥을 하려고 한다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	2	cse031	주변	주거와생활	날씨	O	1	태풍 이름들이 이상하다며 누가 짓는 건지 궁금해하고 있다.	생활과 밀접한 내용이라서
s19f3	여	30대	3	cse011	필수	주거와생활	집	O	1	살고 있는 아파트 담보대출을 받아서 집 문제를 해결하려고 한다.	인간이 살아가는데 꼭 필요한 내용이라서
s19f3	여	30대	4	cse041	주변	여가생활	게임	X	0	게임 내의 클럽을 보유한 지인에게 가입 의사를 밝혔다.	인간이 살아가는데 꼭 필요한 내용이 아니라서
s19f3	여	30대	5	cse021	필수	상거래	옷	O	1	옷을 사러 가야해서 평일과 주말 중 가능한 시간에 대해 이야기한다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	6	cse051	주변	미용과건강	다이어트	O	1	다이어트(다요트) 식단으로 고구마, 계란, 바나나를 먹고 있으며, 목표 체중은 48이다.	성인이 대화할 때 누구라도 알 수 있는 내용이라서
s19f3	여	30대	7	cse002	필수	식음료	밥	O	1	무생채가 있으니 밥을 비벼 먹을까 한다.	인간이 살아가는데 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	8	cse012	필수	주거와생활	집	O	1	집을 알아봤는데 집값이 올랐다는 것이 피부로 느껴졌다.	인간이 살아가는데 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	9	cse022	필수	상거래	옷	O	1	배송 온 옷을 입어보고 앞으로 어떻게 입고 다닐지에 대해 이야기한다.	인간이 살아가는데 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	10	cse032	주변	주거와생활	날씨	O	1	태풍의 영향 때문에 형광등이 깜박거린다고 한다.	생활과 밀접한 내용이라서
s19f3	여	30대	11	cse042	주변	여가생활	게임	X	0	오늘 것은 내 취향이 아닌 것 같은데 기본 카드게임에 스토리가 있는 것 같다.	인간이 살아가는데 꼭 필요한 내용이 아니라서
s19f3	여	30대	12	cse059	주변	미용과건강	다이어트	O	1	다이어트 2일차인데 작심삼일이 아니고 이번에는 진짜이다.	성인의 대화를 기준으로 누구나 알 수 있는 내용이라서
s19f3	여	30대	13	cse003	필수	식음료	밥	O	1	밥은 그날 먹고 싶은 걸로 시키는데 오늘은 순두부찌개를 시켰다.	인간이 살아가는데 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	14	cse033	주변	주거와생활	날씨	O	1	밖에 덥기는 하지만 바람이 많이 분다고 한다.	인간의 삶에 꼭 필요한 내용이라서
s19f3	여	30대	15	cse046	주변	여가생활	게임	O	1	게임 기록을 향상시키기 위한 방법을 알려주고있다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	16	cse053	주변	미용과건강	다이어트	O	1	다이어트의 1차 목표는 55킬로그램(55 kg)이다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	17	cse013	필수	주거와생활	집	O	1	집 근처에 공원은 많은데 철봉이 없어서 아쉽다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	18	cse023	필수	상거래	옷	O	1	오늘도 H&M(흐앤므)에서 예쁘고 귀여운 옷을 샀다고하니 그만 사라고 한다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	19	cse025	필수	상거래	옷	O	1	구입할 옷의 색상을 보여 주고 고르고 있다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	20	cse014	필수	주거와생활	집	O	1	집에 문 두드린 사람이 집주인인지를 알아보고 있다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	21	cse044	주변	여가생활	게임	O	1	배추에 맞았지만 게임상의 일이라서 화를 안 냈다.	모두가 알만한 내용이 아니며 일반적인 상황이 아니라서
s19f3	여	30대	22	cse004	필수	식음료	밥	O	1	언니가 대구로 출장을 가서 혼자 밥을 먹어야(혼밥) 해야 해서 추천해 주려고 한다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	23	cse015	필수	주거와생활	집	O	1	어차피 일 년 살 집이라 집들이는 안 할 거고, 대화 상대자가 오면 앉을 식탁과 의자를 사려 한다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	24	cse054	주변	미용과건강	다이어트	X	0	다이어트를 하면 성격이 더러워져서 폭식을 하게 된다.	성급한 일반화로 보여서
s19f3	여	30대	25	cse043	주변	여가생활	게임	O	1	멋진 남자들이랑 탁구공 넣기 게임을 하고 싶다고 했다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	26	cse035	주변	주거와생활	날씨	O	1	날씨가 풀렸는지 오늘은 시원한 봄 날씨이다.	인간의 삶과 밀접한 내용이라서
s19f3	여	30대	27	cse055	주변	미용과건강	다이어트	O	1	다이어트를 하는데 오늘 유독 배가 고파서 힘들다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	28	cse026	필수	상거래	옷	O	1	주문한 옷이 집 앞에 택배로 와 있어야 하는데 없어서 전화해보려고 한다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	29	cse005	필수	식음료	밥	O	1	엄마에게 김밥이 상하는지에 대해서 물어본다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	30	cse016	필수	주거와생활	집	O	1	나중에 넓은 집으로 이사가면 가짜 나무로 만든 트리를 만들고 싶다.	일반적인 성인의 대화에서 모두가 알만한 내용이라서
s19f3	여	30대	31	cse056	주변	미용과건강	다이어트	O	1	이제 만나면 저녁은 다이어트 식단으로 먹어야 한다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	32	cse036	주변	주거와생활	날씨	O	1	요즘 날씨가 엄청 춥고 눈도 오는 한파이다.	인간의 삶과 밀접한 날씨와 관련된 내용이라서
s19f3	여	30대	33	cse045	주변	여가생활	게임	X	0	방 탈출 게임인 크라임 신을 하고 싶어 하는 이야기를 하고 있다.	게임 이름에 대해서는 누구나 알만한 내용이 아니라서
s19f3	여	30대	34	cse006	필수	식음료	밥	O	1	내일 샐러드를 싸가야 하냐고 묻자 엄마가 샐러드 고기에 볶음밥 싸준다고 하고 있다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	35	cse027	필수	상거래	옷	O	1	무슨 옷을 살 것인지 정하면 말해 준다고 한다.	인간의 삶에 꼭 필요한 의식주 관련한 내용이라서
s19f3	여	30대	36	cse017	필수	주거와생활	집	O	1	집에서 오랜만에 창문을 다 열어놓고 환기를 하고 있다.	인간의 생활에 밀접한 내용이라서
s19f3	여	30대	37	cse037	주변	주거와생활	날씨	O	1	작년이나 재작년과 달리 올해는 날씨가 덥다.	인간의 삶에 밀접한 내용이라서
s19f3	여	30대	38	cse057	주변	미용과건강	다이어트	O	1	줄넘기를 하면서 다이어트를 하면 효과는 좋지만 무릎에 무리가 가니 무릎 보호대를 해야 한다.	인간의 생활과 밀접한 건강과 관련된 내용이라서
s19f3	여	30대	39	cse052	주변	미용과건강	다이어트	O	1	다이어트 식품인 비움과 노니를 먹는 방법에 대해 설명한다.	인간의 생활과 밀접한 건강과 관련된 내용이라서
s19f3	여	30대	40	cse024	필수	상거래	옷	O	1	옷 사기전에 보여주겠다는데 다음에는 여름 티가 시급해서 여름 티를 사려 한다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	41	cse007	필수	식음료	밥	O	1	게딱지 양념에 흰쌀밥을 비벼 먹으면 매우 맛있다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	42	cse047	주변	여가생활	게임	O	1	게임을 하다가 말다가 해서 실력이 늘지 않는다고 하고 있다.	성인이 대화할 때 누구나 알만한 내용이라서
s19f3	여	30대	43	cse038	주변	주거와생활	날씨	O	1	밖에 날씨도 좋고 구름도 이쁘다.	인간의 삶에 밀접한 날씨에 대한 내용이라서
s19f3	여	30대	44	cse058	주변	미용과건강	다이어트	O	1	다이어트 프로그램에 나오는 사람들이 결국에는 요요가 와서 어릴 때부터 잘 관리하는 게 중요한 것 같다.	인간의 삶에 밀접한 건강에 관련된 내용이라서
s19f3	여	30대	45	cse039	주변	주거와생활	날씨	O	1	지금 번개와 천둥을 동반한 비가 오고 있다.	인간의 생활과 밀접한 날씨와 관련된 내용이라서
s19f3	여	30대	46	cse018	필수	주거와생활	집	O	1	같이 살면 많이 싸울 것 같다며 옆집에서 살자고 이야기하고 있다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	47	cse008	필수	식음료	밥	O	1	점심에 초밥을 먹으러 추리하게 나갈 순 없는데 귀찮다고 하였다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	48	cse009	필수	식음료	밥	O	1	김밥에 든 단무지랑 햄버거에 든 피클은 안 먹는다며 취향을 존중해달라고 한다.	인간의 생활과 밀접한 의식주와 관련된 내용이라서
s19f3	여	30대	49	cse048	주변	여가생활	게임	O	1	추천한 게임이 회사에서 이미 유행 중이라고 한다.	성인이 대화할 때 누구나 이해할만한 내용이라서
s19f3	여	30대	50	cse019	필수	주거와생활	집	X	0	여름에는 집이 너무 시끄러워서 살면 안 되겠다고 하자 호텔도 잠자리가 불편해서 잘 못 잤다는 이야기를 한다.	인과관계가 잘 이해가 안돼서
s19f3	여	30대	51	cse040	주변	주거와생활	날씨	O	1	3시에 비 오기 전에 일찍 가자고 하였다.	인간의 삶에 밀접한 날씨에 대한 이야기라서
s19f3	여	30대	52	cse060	주변	미용과건강	다이어트	X	0	디톡스 부작용으로 먹는 얘기만 하게 되고 굶는 다이어트는 안 좋으니까 몸에 독소랑 함께 하기로 결심했다.	인과관계가 맞지 않는 비문이라서
s19f3	여	30대	53	cse020	필수	주거와생활	집	O	1	후드가 고장이 났는데 교체해 주는 곳밖에 없어서 집주인께 이야기를 해야 할지 철물점에 수리를 알아봐야 하는지 고민하고 있다.	인간의 삶과 밀접한 내용이라서
s19f3	여	30대	54	cse028	필수	상거래	옷	O	1	마음에 드는 셔츠가 없어서 니트를 샀다며 옷에 대해 이야기하고 있다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
s19f3	여	30대	55	cse010	필수	식음료	밥	O	1	아침에 밥을 먹었기 때문에 지금은 편의점에서 핫바랑 컵라면을 사 먹으려고 한다.	인간이 살아가는데 꼭 필요한 의식주 관련 내용이라서
